36.2500,2874,2914
36.2500,2875,2915
36.3125,2875,2914
36.3125,2874,2915
36.3125,2874,2914
36.3125,2874,2914
36.2500,2874,2914
36.2500,2873,2914
36.2500,2875,2915
36.2500,2876,2915
36.2500,2875,2914
36.3125,2875,2914
36.2500,2874,2914
36.2500,2875,2914
36.2500,2874,2914
36.2500,2874,2914
36.2500,2873,2914
36.2500,2875,2914
36.3125,2875,2914
36.3125,2874,2914
36.3125,2874,2914
36.3125,2875,2914
36.3125,2874,2914
36.3125,2873,2913
36.3125,2874,2915
36.3750,2874,2914
36.3750,2875,2915
36.3750,2874,2914
36.3125,2875,2914
36.3125,2874,2914
36.3125,2874,2914
36.2500,2874,2914
36.1875,2874,2915
36.1875,2875,2915
36.1875,2873,2913
36.1250,2874,2914
36.1250,2875,2915
36.1250,2873,2915
36.2500,2875,2915
36.3750,2874,2914
36.5625,2874,2914
36.7500,2874,2914
36.8125,2874,2913
36.8750,2875,2914
36.9375,2873,2913
36.9375,2872,2913
37.0000,2872,2913
36.9375,2872,2912
36.9375,2871,2912
36.9375,2873,2913
36.9375,2873,2913
36.8750,2872,2913
36.8750,2871,2912
36.8750,2873,2913
36.8750,2873,2913
36.8750,2873,2913
36.8750,2872,2912
36.9375,2872,2912
36.9375,2872,2913
36.9375,2872,2912
37.0000,2872,2912
37.0000,2872,2913
37.0625,2874,2913
37.0625,2872,2912
37.1250,2871,2913
37.1250,2872,2912
37.1250,2872,2913
37.1875,2871,2911
37.1875,2872,2912
37.2500,2871,2911
37.2500,2872,2912
37.3125,2872,2913
37.3125,2871,2912
37.3750,2872,2913
37.3750,2871,2912
37.4375,2871,2912
37.4375,2870,2912
37.5000,2871,2912
37.5625,2870,2912
37.6250,2871,2912
37.6875,2870,2911
37.6875,2870,2911
37.7500,2870,2911
37.8125,2869,2910
37.8125,2870,2912
37.8750,2870,2911
37.9375,2869,2910
37.9375,2871,2911
38.0625,2869,2911
38.1250,2869,2910
38.1875,2869,2910
38.3125,2870,2910
38.4375,2870,2910
38.5625,2870,2910
38.7500,2869,2909
38.8750,2869,2908
39.0000,2868,2909
39.1250,2868,2908
39.1875,2867,2908
39.2500,2867,2909
39.3125,2867,2908
39.3750,2867,2907
39.5000,2867,2907
39.5625,2866,2907
39.6250,2866,2906
39.6875,2866,2906
39.7500,2866,2906
39.8125,2865,2906
39.9375,2866,2906
40.0000,2865,2906
40.0625,2865,2906
40.0625,2865,2905
40.1875,2864,2905
40.2500,2864,2904
40.2500,2865,2905
40.3750,2865,2904
40.4375,2863,2904
40.5000,2864,2904
40.5625,2863,2904
40.6250,2862,2903
40.6875,2862,2903
40.7500,2862,2902
40.7500,2862,2902
40.8125,2862,2903
40.8750,2862,2902
40.9375,2861,2901
40.9375,2862,2902
41.0000,2861,2902
41.0625,2861,2901
41.1875,2860,2901
41.3125,2861,2901
41.5000,2860,2901
41.6250,2861,2901
41.7500,2859,2900
41.8125,2859,2901
41.8750,2861,2900
41.8750,2860,2899
41.9375,2859,2899
42.0000,2859,2898
42.0000,2860,2898
42.0625,2858,2899
42.1250,2859,2899
42.1250,2858,2898
42.1875,2857,2898
42.2500,2858,2898
42.2500,2857,2897
42.3125,2857,2897
42.3125,2858,2898
42.3750,2858,2898
42.4375,2857,2896
42.5000,2857,2897
42.5625,2857,2897
42.6875,2857,2896
42.8125,2856,2896
43.0000,2856,2895
43.0625,2856,2896
43.1250,2857,2896
43.0625,2856,2895
42.9375,2856,2896
42.8125,2855,2895
42.8125,2855,2896
42.8125,2855,2896
42.8125,2856,2895
42.8750,2855,2895
42.9375,2855,2895
42.9375,2855,2895
43.0000,2855,2896
43.1250,2855,2895
43.1875,2855,2895
43.3125,2854,2894
43.4375,2855,2894
43.5000,2854,2894
43.6250,2854,2894
43.7500,2853,2893
